"","X.3","X.2","X","ID.x","Site.ID","Original.Genus","Original.Species","ACCEPTED.GENUS","ACCEPTED.SPECIES","SPECIES.ID","SAMPLE.ID","ID.y","Average.LA..m2.","SLA..m2.kg.","LMA..kg.m2.","LDMC..mg.g.","Cmass..g.kg.","Nmass..g.kg.","Pmass..g.kg.","Kmass..g.kg.","Narea..g.m2.","Parea..g.m2.","Karea..g.m2.","d13C.12C","d15N.14N","Site.Name","Latitude","Longitude","Elevation","Collection.month","Collection.year","Source","Sampling.strategy","References","Site.ID.1","Lat_grid","Lon_grid","Temp.Jan..C.","Temp.Feb...C.","Temp.Mar...C.","Temp.April...C.","Temp.May...C.","Temp.June...C.","Temp.July...C.","Temp.Aug...C.","Temp.Sept...C.","Temp.Oct...C.","Temp.Nov...C.","Temp.Dec...C.","Prec.Jan..mm.","Prec.Feb..mm.","Prec.Mar..mm.","Prec.Apr..mm.","Prec.May..mm.","Prec.June...mm.","Prec.July...mm.","Prec.Aug...mm.","Prec.Sept...mm.","Prec.Oct...mm.","Prec.Nov..mm.","Prec.Dec...mm.","Sun.Jan....","Sun.Feb....","Sun.Mar....","Sun.Apr....","Sun.May....","Sun.June....","Sun.July....","Sun.Aug....","Sun.Sep....","Sun.Oct....","Sun.Nov....","Sun.Dec....","MTCO...C.","MAT...C.","MI..unitless.","alpha..unitless.","GDD0..C.days.","mGDD0...C.","PAR0..mol.photon.m.2.","mPAR0..mol.photon.m.2.","Prec.Timing..month.from.Jan1st.","Prec.Seasonality..unitless.","MMP..mm.","MAP..mm.","tg_1987_2006","vpd_1987_2006","fapar_1987_2006","ppfd_1987_2006","sm_1987_2006","pet","AI","pr_mean_1987_2006","pr_annual_mm","RZwc","Sand","pH","life.form","species","X.1","Site","sum_AGB","AGB_g.m.2","AGB_gC.m.2","AGB_MgC.ha","BGB.herb_g.m.2","BGBherb_gC.m.2","BGB.tree_g.m.2","BGB.tree_gC.m.2","BGB_gC.m.2","BGB_MgC.ha","Totalherb._gDM.m3","Total.herb_gC.m3","total.biomass_g.m.2","total.biomass_gC.m.2","total.biomass_MgC.ha","R_S","GPP","prelnR_S","preR_S","preRMF","prebelow","Tmean","sitegroup","heightT","lnheightT","SLA","lnSLA","SRL","lnSRL","RRD","lnRRD","thickness","lnthickness","LDMC","lnLDMC","pred_lnRSnew","pred_RS_new","mean_pretreebiomass_gCm2","pre_totalbiomass","preRMF_new","prebelow_new","preAGB_new"
"551",551,20.2,551,551,20,"Polygonum","divaricatum","Polygonum","divaricatum","SP919",551,523,NA,14.95998559,0.067386849,245.8982748,470.8,21.6272391,1.734691589,15.63933628,1.445672455,0.115955432,1.045411186,-28.076,0.374,"NECTS20",43.19031667,117.76215,889,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",20,43.195,117.765,-15.25,-12.65,-4.36,6.08,13.56,18.37,20.65,18.95,12.45,5.27,-5.15,-12.26,1.99,3.98,6.9,11.06,26.79,62.81,112.82,87.48,41.44,13.28,6.1,2.12,72.57,70.74,71.01,65.51,63.45,59.33,56.46,59.09,66.42,71.02,70.32,68.76,-15.25,3.805,0.484,0.578,2834.567,13.063,8003.992,36.885,6.635182,0.698933,31.398,376.77,8.43915375930034,565.081193749755,0.206005718621593,32.7603399375335,0.478102758333333,1061.43258500168,2.81718975768156,27.3177578035622,327.813093642747,112.829793565426,53.06,7.50824113197948,"forb","non-woody",20,20,88090,880.9,414.023,4.14023,3.536,1.66192,0,0,1.66192,0.0166192,1788.11,812.78,884.436,415.68492,4.1568492,0.00401407651265751,0.988609009284311,-5.64233200857177,0.00354459273985656,0.00353207297961637,1.46822947396599,5.35926969366992,"grasssite",0.685812387996119,-0.377151175546734,15.9960099868499,2.77233931531858,2043.31811666406,7.62233029325109,0.588682570632969,-0.529868169920994,0.207687199716725,-1.5717221787102,0.112095496454118,-2.18840412407216,-5.89501961896836,0.00275312232911592,NA,415.68492,0.00274556345705629,1.14128932600137,414.543630673999
"552",552,20.21,552,552,20,"Potentilla","chinensis","Potentilla","chinensis","SP935",552,524,1.334e-05,14.12377564,0.07087267,362.1185446,447.539,15.91024307,1.650393783,14.45346812,1.126486534,0.116852167,1.023343084,-27.879,-1.69,"NECTS20",43.19031667,117.76215,889,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",20,43.195,117.765,-15.25,-12.65,-4.36,6.08,13.56,18.37,20.65,18.95,12.45,5.27,-5.15,-12.26,1.99,3.98,6.9,11.06,26.79,62.81,112.82,87.48,41.44,13.28,6.1,2.12,72.57,70.74,71.01,65.51,63.45,59.33,56.46,59.09,66.42,71.02,70.32,68.76,-15.25,3.805,0.484,0.578,2834.567,13.063,8003.992,36.885,6.635182,0.698933,31.398,376.77,8.43915375930034,565.081193749755,0.206005718621593,32.7603399375335,0.480884075,1061.61235493347,2.81766689209192,27.3177578035622,327.813093642747,112.829793565426,53.06,7.50824113197948,"forb","non-woody",20,20,88090,880.9,414.023,4.14023,3.536,1.66192,0,0,1.66192,0.0166192,1788.11,812.78,884.436,415.68492,4.1568492,0.00401407651265751,0.989105987312887,-5.64302930898434,0.00354212195541628,0.00352961961229331,1.46720964616657,5.35926969366992,"grasssite",0.685812387996119,-0.377151175546734,15.9960099868499,2.77233931531858,2043.31811666406,7.62233029325109,0.588682570632969,-0.529868169920994,0.207687199716725,-1.5717221787102,0.112095496454118,-2.18840412407216,-5.89453588025812,0.00275445444313212,NA,415.68492,0.00274688826454705,1.14184002849718,414.543079971503
"553",553,20.22,553,553,20,"Salsola","collina","Salsola","collina","SP1048",553,525,0.0006003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS20",43.19031667,117.76215,889,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",20,43.195,117.765,-15.25,-12.65,-4.36,6.08,13.56,18.37,20.65,18.95,12.45,5.27,-5.15,-12.26,1.99,3.98,6.9,11.06,26.79,62.81,112.82,87.48,41.44,13.28,6.1,2.12,72.57,70.74,71.01,65.51,63.45,59.33,56.46,59.09,66.42,71.02,70.32,68.76,-15.25,3.805,0.484,0.578,2834.567,13.063,8003.992,36.885,6.635182,0.698933,31.398,376.77,8.43915375930034,565.081193749755,0.206005718621593,32.7603399375335,0.478132341666667,1061.44090398173,2.81721183741204,27.3177578035622,327.813093642747,112.829793565426,53.06,7.50824113197948,"forb","non-woody",20,20,88090,880.9,414.023,4.14023,3.536,1.66192,0,0,1.66192,0.0166192,1788.11,812.78,884.436,415.68492,4.1568492,0.00401407651265751,0.988614355718927,-5.64234633904964,0.00354454194451271,0.00353202254246199,1.46820850800151,5.35926969366992,"grasssite",0.685812387996119,-0.377151175546734,15.9960099868499,2.77233931531858,2043.31811666406,7.62233029325109,0.588682570632969,-0.529868169920994,0.207687199716725,-1.5717221787102,0.112095496454118,-2.18840412407216,-5.89501342050523,0.00275313939429605,NA,415.68492,0.0027455804286577,1.14129638084014,414.54362361916
"554",554,21,554,554,21,"Agropyron","michnoi","Agropyron","michnoi","SP51",554,526,NA,11.96835792,0.086012866,439.9541324,485.43,17.2575295,1.432096271,8.442649707,1.441929596,0.119656872,0.705414207,-26.758,-0.544,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52,5.47434197850034,469.885045554566,0.210077003892457,33.0967259603308,0.504332566666667,1061.52640460106,2.6503705298139,30.1536887745177,361.844265294213,74.4187713152002,53.3075,8.5,"graminoid","non-woody",21,21,86190,861.9,405.093,4.05093,3.378,1.58766,0,0,1.58766,0.0158766,2813.86,1279.03,865.278,406.68066,4.0668066,0.00391924817264184,0.959915366764422,-5.54308712327679,0.00391442385721558,0.0038991608888093,1.58571332370715,2.49176104127441,"grasssite",0.683600008487701,-0.38038231532452,15.7174448479083,2.7547712323081,2381.59898009155,7.77552738145641,0.668117951693502,-0.403290546641444,0.206336455004304,-1.57824716581853,0.110093750714644,-2.2064229969494,-5.41615798302019,0.00444418853707544,NA,406.68066,0.00442452511328498,1.79936879325731,404.881291206743
"555",555,21.1,555,555,21,"Allium","mongolicum","Allium","mongolicum","SP77",555,527,1.334e-06,12.88997946,0.080217917,221.2284132,342.619,21.10144525,1.754507748,10.36111245,1.637042581,0.136114084,0.803811401,-28.083,-0.415,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52,5.47434197850034,469.885045554566,0.210077003892457,33.0967259603308,0.501735733333333,1061.20541348776,2.64956909389733,30.1536887745177,361.844265294213,74.4187713152002,53.3075,8.5,"geophyte","non-woody",21,21,86190,861.9,405.093,4.05093,3.378,1.58766,0,0,1.58766,0.0158766,2813.86,1279.03,865.278,406.68066,4.0668066,0.00391924817264184,0.959554378905695,-5.54269163536497,0.00391597227070208,0.00390069724844078,1.58633813145608,2.49176104127441,"grasssite",0.683600008487701,-0.38038231532452,15.7174448479083,2.7547712323081,2381.59898009155,7.77552738145641,0.668117951693502,-0.403290546641444,0.206336455004304,-1.57824716581853,0.110093750714644,-2.2064229969494,-5.4165490243671,0.00444245101534754,NA,406.68066,0.00442280292998057,1.79866841461443,404.881991585386
"556",556,21.2,556,556,21,"Artemisia","frigida","Artemisia","frigida","SP142",556,528,6.003e-06,16.2614878,0.062763566,348.3461618,533.98,26.61792764,2.20005049,15.15715034,1.636869146,0.135292079,0.932088781,-28.376,0.138,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52,5.47434197850034,469.885045554566,0.210077003892457,33.0967259603308,0.499875608333333,1061.29971579466,2.64980454358,30.1536887745177,361.844265294213,74.4187713152002,53.3075,8.5,"erect dwarf shrub","woody",21,21,86190,861.9,405.093,4.05093,3.378,1.58766,0,0,1.58766,0.0158766,2813.86,1279.03,865.278,406.68066,4.0668066,0.00391924817264184,0.959289858802341,-5.52610001091638,0.00398148660367013,0.00396569723326169,1.61277236818304,2.49176104127441,"grasssite",0.683600008487701,-0.38038231532452,15.7174448479083,2.7547712323081,2381.59898009155,7.77552738145641,0.668117951693502,-0.403290546641444,0.206336455004304,-1.57824716581853,0.110093750714644,-2.2064229969494,-5.6632760616214,0.00347112662605954,NA,406.68066,0.0034591195839689,1.4067570354274,405.273902964573
"557",557,21.3,557,557,21,"Artemisia","scoparia","Artemisia","scoparia","SP152",557,529,0.00021344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52,5.47434197850034,469.885045554566,0.210077003892457,33.0967259603308,0.506480683333333,1061.72670495661,2.65087063057178,30.1536887745177,361.844265294213,74.4187713152002,53.3075,8.5,"forb","non-woody",21,21,86190,861.9,405.093,4.05093,3.378,1.58766,0,0,1.58766,0.0158766,2813.86,1279.03,865.278,406.68066,4.0668066,0.00391924817264184,0.960206672003195,-5.5434029652304,0.0039131877131606,0.00389793436429952,1.58521451991001,2.49176104127441,"grasssite",0.683600008487701,-0.38038231532452,15.7174448479083,2.7547712323081,2381.59898009155,7.77552738145641,0.668117951693502,-0.403290546641444,0.206336455004304,-1.57824716581853,0.110093750714644,-2.2064229969494,-5.41585166283898,0.00444555009023839,NA,406.68066,0.00442587464282062,1.79991762081955,404.88074237918
"558",558,21.4,558,558,21,"Astragalus","adsurgens","Astragalus","adsurgens","SP174",558,530,0.00016675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52,5.47434197850034,469.885045554566,0.210077003892457,33.0967259603308,0.494887541666667,1060.57529022854,2.64799583099105,30.1536887745177,361.844265294213,74.4187713152002,53.3075,8.5,"forb","non-woody",21,21,86190,861.9,405.093,4.05093,3.378,1.58766,0,0,1.58766,0.0158766,2813.86,1279.03,865.278,406.68066,4.0668066,0.00391924817264184,0.958556042588488,-5.54161115499424,0.00392020568852349,0.00390489768640016,1.58804636833769,2.49176104127441,"grasssite",0.683600008487701,-0.38038231532452,15.7174448479083,2.7547712323081,2381.59898009155,7.77552738145641,0.668117951693502,-0.403290546641444,0.206336455004304,-1.57824716581853,0.110093750714644,-2.2064229969494,-5.4175911151243,0.0044378239895143,NA,406.68066,0.00441821672135739,1.79680329226466,404.883856707735
"559",559,21.5,559,559,21,"Carex","korshinskyi","Carex","korshinskyi","SP274",559,531,0.0001334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52,5.47434197850034,469.885045554566,0.210077003892457,33.0967259603308,0.501900533333333,1061.24599646834,2.64967041962535,30.1536887745177,361.844265294213,74.4187713152002,53.3075,8.5,"graminoid","non-woody",21,21,86190,861.9,405.093,4.05093,3.378,1.58766,0,0,1.58766,0.0158766,2813.86,1279.03,865.278,406.68066,4.0668066,0.00391924817264184,0.959577575178166,-5.54271813961078,0.00391586848218586,0.00390059426802989,1.58629625131461,2.49176104127441,"grasssite",0.683600008487701,-0.38038231532452,15.7174448479083,2.7547712323081,2381.59898009155,7.77552738145641,0.668117951693502,-0.403290546641444,0.206336455004304,-1.57824716581853,0.110093750714644,-2.2064229969494,-5.41652078768127,0.00444257645721219,NA,406.68066,0.00442292726467419,1.79871897912969,404.88194102087
"560",560,21.6,560,560,21,"Cleistogenes","squarrosa","Cleistogenes","squarrosa","SP338",560,532,0.0002668,25.12150032,0.039910267,465.3216374,501.914,18.09508804,1.539015547,7.403738926,0.720302841,0.061262883,0.294717228,-14.362,-1.444,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52,5.47434197850034,469.885045554566,0.210077003892457,33.0967259603308,0.5012377,1061.35970111855,2.64995431219052,30.1536887745177,361.844265294213,74.4187713152002,53.3075,8.5,"graminoid","non-woody",21,21,86190,861.9,405.093,4.05093,3.378,1.58766,0,0,1.58766,0.0158766,2813.86,1279.03,865.278,406.68066,4.0668066,0.00391924817264184,0.959484042055789,-5.54262636540459,0.00391622787439858,0.00390095086189656,1.58644127114366,2.49176104127441,"grasssite",0.683600008487701,-0.38038231532452,15.7174448479083,2.7547712323081,2381.59898009155,7.77552738145641,0.668117951693502,-0.403290546641444,0.206336455004304,-1.57824716581853,0.110093750714644,-2.2064229969494,-5.41659149901467,0.00444226232781356,NA,406.68066,0.00442261590777605,1.79859235630086,404.882067643699
"561",561,21.7,561,561,21,"Convolvulus","arvensis","Convolvulus","arvensis","SP356",561,533,5.336e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52,5.47434197850034,469.885045554566,0.210077003892457,33.0967259603308,0.501162183333333,1061.52117410583,2.65035747055285,30.1536887745177,361.844265294213,74.4187713152002,53.3075,8.5,"climber","non-woody",21,21,86190,861.9,405.093,4.05093,3.378,1.58766,0,0,1.58766,0.0158766,2813.86,1279.03,865.278,406.68066,4.0668066,0.00391924817264184,0.959473345850684,-5.5426239522412,0.0039162373249077,0.00390096023881746,1.58644508455604,2.49176104127441,"grasssite",0.683600008487701,-0.38038231532452,15.7174448479083,2.7547712323081,2381.59898009155,7.77552738145641,0.668117951693502,-0.403290546641444,0.206336455004304,-1.57824716581853,0.110093750714644,-2.2064229969494,-5.41657649129267,0.0044423289965519,NA,406.68066,0.00442268198811358,1.79861922989614,404.882040770104
"562",562,21.8,562,562,21,"Dianthus","chinensis","Dianthus","chinensis","SP420",562,534,2.001e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52,5.47434197850034,469.885045554566,0.210077003892457,33.0967259603308,0.502575,1061.50075716395,2.65030649446707,30.1536887745177,361.844265294213,74.4187713152002,53.3075,8.5,"forb","non-woody",21,21,86190,861.9,405.093,4.05093,3.378,1.58766,0,0,1.58766,0.0158766,2813.86,1279.03,865.278,406.68066,4.0668066,0.00391924817264184,0.959672103362137,-5.54283100698312,0.00391542653334113,0.00390015575999428,1.58611791857728,2.49176104127441,"grasssite",0.683600008487701,-0.38038231532452,15.7174448479083,2.7547712323081,2381.59898009155,7.77552738145641,0.668117951693502,-0.403290546641444,0.206336455004304,-1.57824716581853,0.110093750714644,-2.2064229969494,-5.41639182410196,0.00444314942471864,NA,406.68066,0.00442349517467802,1.79894993714487,404.881710062855
"563",563,21.9,563,563,21,"Dontostemon","integrifolius","Dontostemon","integrifolius","SP444",563,535,2.001e-05,18.87117453,0.055462315,162.940685,481.147,22.89198045,3.308956858,11.57796429,1.213066013,0.17534451,0.613526427,-25.857,0.952,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52,5.47434197850034,469.885045554566,0.210077003892457,33.0967259603308,0.496572783333333,1060.81466018876,2.64859347894927,30.1536887745177,361.844265294213,74.4187713152002,53.3075,8.5,"forb","non-woody",21,21,86190,861.9,405.093,4.05093,3.378,1.58766,0,0,1.58766,0.0158766,2813.86,1279.03,865.278,406.68066,4.0668066,0.00391924817264184,0.958807955596846,-5.54188827829522,0.00391911945869928,0.0039038199220794,1.5876080624324,2.49176104127441,"grasssite",0.683600008487701,-0.38038231532452,15.7174448479083,2.7547712323081,2381.59898009155,7.77552738145641,0.668117951693502,-0.403290546641444,0.206336455004304,-1.57824716581853,0.110093750714644,-2.2064229969494,-5.41731555374173,0.00443904705093497,NA,406.68066,0.00441942899767602,1.79729630159802,404.883363698402
"564",564,21.1,564,564,21,"Filifolium","sibiricum","Filifolium","sibiricum","SP531",564,536,0.0001334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52,5.47434197850034,469.885045554566,0.210077003892457,33.0967259603308,0.5020373,1061.42075882782,2.65010675828378,30.1536887745177,361.844265294213,74.4187713152002,53.3075,8.5,"forb","non-woody",21,21,86190,861.9,405.093,4.05093,3.378,1.58766,0,0,1.58766,0.0158766,2813.86,1279.03,865.278,406.68066,4.0668066,0.00391924817264184,0.959596796080572,-5.54274778496693,0.00391575239659076,0.00390047908626088,1.58624940911677,2.49176104127441,"grasssite",0.683600008487701,-0.38038231532452,15.7174448479083,2.7547712323081,2381.59898009155,7.77552738145641,0.668117951693502,-0.403290546641444,0.206336455004304,-1.57824716581853,0.110093750714644,-2.2064229969494,-5.41647543507234,0.00444277794421384,NA,406.68066,0.00442312697325262,1.79880019674618,404.881859803254
"565",565,21.11,565,565,21,"Lespedeza","davurica","Lespedeza","davurica","SP687",565,537,0.0016675,12.39630889,0.080735703,423.5728978,471.836,24.93435544,1.178685723,5.977825854,2.01143386,0.095083604,0.482226275,-27.177,-3.399,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52,5.47434197850034,469.885045554566,0.210077003892457,33.0967259603308,0.50022805,1061.16024700253,2.64945632428476,30.1536887745177,361.844265294213,74.4187713152002,53.3075,8.5,"forb","non-woody",21,21,86190,861.9,405.093,4.05093,3.378,1.58766,0,0,1.58766,0.0158766,2813.86,1279.03,865.278,406.68066,4.0668066,0.00391924817264184,0.959340358852103,-5.5424649954715,0.00391685988682116,0.00390157795264315,1.58669629682236,2.49176104127441,"grasssite",0.683600008487701,-0.38038231532452,15.7174448479083,2.7547712323081,2381.59898009155,7.77552738145641,0.668117951693502,-0.403290546641444,0.206336455004304,-1.57824716581853,0.110093750714644,-2.2064229969494,-5.41675834556308,0.00444152121350493,NA,406.68066,0.00442188133375744,1.79829361925416,404.882366380746
"566",566,21.12,566,566,21,"Leymus","chinensis","Leymus","chinensis","SP692",566,538,0.00010672,7.905230114,0.137476444,478.5179513,476.165,14.50469991,1.216119489,8.478780919,1.834823237,0.153837329,1.072553335,-26.202,-0.047,"NECTS21",43.22371667,117.2357,1259,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",21,43.225,117.235,-22.08,-18.44,-8.37,3.07,10.5,15.46,17.98,16.21,9.65,2.09,-9.29,-17.5,3.12,5.44,7.75,12.3,27.36,66.55,111.41,94.73,45.61,15.12,7.53,3.6,71.05,70.4,69.49,65.67,64.1,60.12,57.29,59.15,66.21,70.59,69.8,67.82,-22.08,-0.06,0.566,0.666,2232.104,11.388,7451.785,38.019,6.673475,0.672826,33.377,400.52,5.47434197850034,469.885045554566,0.210077003892457,33.0967259603308,0.506459016666667,1061.7012916146,2.65080717970288,30.1536887745177,361.844265294213,74.4187713152002,53.3075,8.5,"graminoid","non-woody",21,21,86190,861.9,405.093,4.05093,3.378,1.58766,0,0,1.58766,0.0158766,2813.86,1279.03,865.278,406.68066,4.0668066,0.00391924817264184,0.960203766820544,-5.54339854140169,0.00391320502447105,0.00389795154091599,1.58522150530773,2.49176104127441,"grasssite",0.683600008487701,-0.38038231532452,15.7174448479083,2.7547712323081,2381.59898009155,7.77552738145641,0.668117951693502,-0.403290546641444,0.206336455004304,-1.57824716581853,0.110093750714644,-2.2064229969494,-5.41585835877,0.00444552032324131,NA,406.68066,0.00442584513872957,1.79990562207633,404.880754377924
